Title,Price,PID,Details
"Open Plan Office Space Measuring 52.1 Sqm 
Salvation Bus Stop Opebi Ikeja Lagos
 Open Plan Office Space Measuring 52.1 Sqm / Commercial Property FOR Rent","₦ 50,000/sqm",Salvation Bus Stop Opebi Ikeja Lagos,Open Plan Office Space Measuring 52.1 Sqm / Commercial Property FOR Rent
"Newly Built 4 Bedroom Duplex With A Room Bq 
Kolapo Ishola Gra Akobo Ibadan Oyo
 Newly Built 4 Bedroom Duplex With A Room Bq / House FOR SALE","₦ 160,000,000",Kolapo Ishola Gra Akobo Ibadan Oyo,Newly Built 4 Bedroom Duplex With A Room Bq / House FOR SALE
"A Lovely Mini Flat For Rent At Osapa London 
Osapa London Estate Osapa London Lekki Lagos
 A Lovely Mini Flat For Rent At Osapa London / Flat Apartment FOR Rent","₦ 3,200,000/year",Osapa London Estate Osapa London Lekki Lagos,A Lovely Mini Flat For Rent At Osapa London / Flat Apartment FOR Rent
"2 Units Of 6 Bedroom Mansion With Bq 
Diplomatic Zone Asokoro Abuja
 2 Units Of 6 Bedroom Mansion With Bq / House FOR Rent","₦ 70,000,000/year",Diplomatic Zone Asokoro Abuja,2 Units Of 6 Bedroom Mansion With Bq / House FOR Rent
"Newly Built 4 Bedroom Terrace Duplex 
Abijo Gra Ajah Lagos
 Newly Built 4 Bedroom Terrace Duplex / House FOR Rent","₦ 2,500,000/year",Abijo Gra Ajah Lagos,Newly Built 4 Bedroom Terrace Duplex / House FOR Rent
"Serviced 4 Bedroom Terrace Duplex 
Orchid Lekki Lagos
 Serviced 4 Bedroom Terrace Duplex / House FOR Rent","₦ 3,500,000/year",Orchid Lekki Lagos,Serviced 4 Bedroom Terrace Duplex / House FOR Rent
"Self Service 5 Bedroom Semi Detached Duplex With A Bq 
Ikate Lekki Lagos
 Self Service 5 Bedroom Semi Detached Duplex With A Bq / House FOR Rent","₦ 11,000,000",Ikate Lekki Lagos,Self Service 5 Bedroom Semi Detached Duplex With A Bq / House FOR Rent
"4 Bedroom Apartment 
Orchid Lekki Lagos
 4 Bedroom Apartment / House FOR Rent","₦ 3,500,000/year",Orchid Lekki Lagos,4 Bedroom Apartment / House FOR Rent
"Spacious 4 Bedroom Semi Detached Duplex 
Idado Estate Lekki Lagos
 Spacious 4 Bedroom Semi Detached Duplex / House FOR Rent","₦ 7,000,000/year",Idado Estate Lekki Lagos,Spacious 4 Bedroom Semi Detached Duplex / House FOR Rent
"24units Of 3beds!!! 
Ikeja Gra Ikeja Lagos
 24units Of 3beds!!! / Flat Apartment FOR Rent","₦ 10,000,000",Ikeja Gra Ikeja Lagos,24units Of 3beds!!! / Flat Apartment FOR Rent
"Serviced 3 Bedroom Apartment 
Sapphire Tower Blue Water Garden Oniru Victoria Island Lagos
 Serviced 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 25,000,000/year",Sapphire Tower Blue Water Garden Oniru Victoria Island Lagos,Serviced 3 Bedroom Apartment / Flat Apartment FOR Rent
"Serviced 2 Bedroom Apartment 
Off Admiralty Way Lekki Phase 1 Lekki Lagos
 Serviced 2 Bedroom Apartment / Flat Apartment FOR Rent","₦ 12,000,000/year",Off Admiralty Way Lekki Phase 1 Lekki Lagos,Serviced 2 Bedroom Apartment / Flat Apartment FOR Rent
"1 Bedroom Apartment 
Lekki Phase 1 Lekki Lagos
 1 Bedroom Apartment / Flat Apartment FOR Rent","₦ 6,000,000/year",Lekki Phase 1 Lekki Lagos,1 Bedroom Apartment / Flat Apartment FOR Rent
"3 Bedroom Apartment 
Kilo Marsha Surulere Lagos
 3 Bedroom Apartment / House FOR Rent","₦ 4,000,000/year",Kilo Marsha Surulere Lagos,3 Bedroom Apartment / House FOR Rent
"4 Bedroom Detached Duplex With Swimming Pool 
Maitama Abuja
 4 Bedroom Detached Duplex With Swimming Pool / House FOR Rent","$ 35,000/year",Maitama Abuja,4 Bedroom Detached Duplex With Swimming Pool / House FOR Rent
"3 Units Of Serviced 2 Bedroom Flat 
Oniru Lekki Phase 1 Lekki Lagos
 3 Units Of Serviced 2 Bedroom Flat / Flat Apartment FOR Rent","₦ 11,000,000/year",Oniru Lekki Phase 1 Lekki Lagos,3 Units Of Serviced 2 Bedroom Flat / Flat Apartment FOR Rent
"Newly Built 5 Bedroom Fully Detached Duplex 
Naf Valley Estate Asokoro Abuja
 Newly Built 5 Bedroom Fully Detached Duplex / House FOR Rent","₦ 30,000,000/year",Naf Valley Estate Asokoro Abuja,Newly Built 5 Bedroom Fully Detached Duplex / House FOR Rent
"Renovated 3 Bedroom Flat With Bq 
Diplomatic Zone Asokoro Abuja
 Renovated 3 Bedroom Flat With Bq / House FOR Rent","₦ 12,000,000/year",Diplomatic Zone Asokoro Abuja,Renovated 3 Bedroom Flat With Bq / House FOR Rent
"An Executive And Exquisite Newly Built Miniflat 
Akoka Yaba Lagos
 An Executive And Exquisite Newly Built Miniflat / Flat Apartment FOR Rent","₦ 1,500,000/year",Akoka Yaba Lagos,An Executive And Exquisite Newly Built Miniflat / Flat Apartment FOR Rent
"Shared Apartment 
Idado Lekki Lagos
 Shared Apartment / Flat Apartment FOR Rent","₦ 1,600,000/year",Idado Lekki Lagos,Shared Apartment / Flat Apartment FOR Rent
"Shared Apartment 
Idado Lekki Lagos
 Shared Apartment / Flat Apartment FOR Rent","₦ 1,300,000/year",Idado Lekki Lagos,Shared Apartment / Flat Apartment FOR Rent
"4 Bedroom Terrace Duplex With Bq 
Chevron Lekki Lagos
 4 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 5,500,000/year",Chevron Lekki Lagos,4 Bedroom Terrace Duplex With Bq / House FOR Rent
"2 Bedroom Furnished Apartment 
Ikate Lekki Lagos
 2 Bedroom Furnished Apartment / House FOR Rent","₦ 10,000,000/year",Ikate Lekki Lagos,2 Bedroom Furnished Apartment / House FOR Rent
"3bed + Bq!! 
Ikeja Gra Ikeja Lagos
 3bed + Bq!! / Flat Apartment FOR Rent","₦ 15,000,000",Ikeja Gra Ikeja Lagos,3bed + Bq!! / Flat Apartment FOR Rent
"Serviced 2 Bedroom Apartment 
Pinnock Beach Estate Osapa London Lekki Lagos
 Serviced 2 Bedroom Apartment / Flat Apartment FOR Rent","₦ 8,000,000/year",Pinnock Beach Estate Osapa London Lekki Lagos,Serviced 2 Bedroom Apartment / Flat Apartment FOR Rent
"2 Bedroom Flat 
Adekunle Area Yaba Lagos
 2 Bedroom Flat / House FOR Rent","₦ 2,700,000/year",Adekunle Area Yaba Lagos,2 Bedroom Flat / House FOR Rent
"Newly Built 2 Bedroom Apartment 
Off Admiralty Way Lekki Phase 1 Lekki Lagos
 Newly Built 2 Bedroom Apartment / Flat Apartment FOR Rent","₦ 10,000,000/year",Off Admiralty Way Lekki Phase 1 Lekki Lagos,Newly Built 2 Bedroom Apartment / Flat Apartment FOR Rent
"2 Bedroom Flat 
Beune Vista Estate Orchid Lekki Lagos
 2 Bedroom Flat / House FOR Rent","₦ 2,500,000/year",Beune Vista Estate Orchid Lekki Lagos,2 Bedroom Flat / House FOR Rent
"Well Maintained Studio Apartment 
Ikate Lekki Lagos
 Well Maintained Studio Apartment / Flat Apartment FOR Rent","₦ 1,400,000",Ikate Lekki Lagos,Well Maintained Studio Apartment / Flat Apartment FOR Rent
"Furnished 2 Bedroom Apartment 
Banana Island Ikoyi Lagos
 Furnished 2 Bedroom Apartment / House FOR Rent","₦ 10,000,000/year",Banana Island Ikoyi Lagos,Furnished 2 Bedroom Apartment / House FOR Rent
"Spacious 3 Bedroom Flat 
Osapa London Lekki Lagos
 Spacious 3 Bedroom Flat / Flat Apartment FOR Rent","₦ 3,000,000",Osapa London Lekki Lagos,Spacious 3 Bedroom Flat / Flat Apartment FOR Rent
"Serviced 3 Bedroom Apartment 
Off Bourdillon Road Old Ikoyi Ikoyi Lagos
 Serviced 3 Bedroom Apartment / Flat Apartment FOR Rent","$ 25,000/year",Off Bourdillon Road Old Ikoyi Ikoyi Lagos,Serviced 3 Bedroom Apartment / Flat Apartment FOR Rent
"A Self Serviced 4 Bedroom Duplex 
Atlantic View Estate Igbo Efon Lekki Lagos
 A Self Serviced 4 Bedroom Duplex / House FOR Rent","₦ 5,000,000/year",Atlantic View Estate Igbo Efon Lekki Lagos,A Self Serviced 4 Bedroom Duplex / House FOR Rent
"2 Bedroom Apartment 
Lekki Phase 1 Lekki Lagos
 2 Bedroom Apartment / House FOR Rent","₦ 10,000,000/year",Lekki Phase 1 Lekki Lagos,2 Bedroom Apartment / House FOR Rent
"Furnished 2 Bedroom Apartment 
Lekki Phase 1 Lekki Lagos
 Furnished 2 Bedroom Apartment / House FOR Rent","₦ 15,000,000/year",Lekki Phase 1 Lekki Lagos,Furnished 2 Bedroom Apartment / House FOR Rent
"Sharp 4 Bedroom Terrace Duplex 
Osapa London Lekki Lagos
 Sharp 4 Bedroom Terrace Duplex / House FOR Rent","₦ 5,500,000",Osapa London Lekki Lagos,Sharp 4 Bedroom Terrace Duplex / House FOR Rent
"Open Space 
Alausa Ikeja Lagos
 Open Space / Commercial Property FOR Rent","₦ 3,000,000/year",Alausa Ikeja Lagos,Open Space / Commercial Property FOR Rent
"Newly Built Room Self Contained 
Off Morroco Rd Shomolu Lagos
 Newly Built Room Self Contained / Flat Apartment FOR Rent","₦ 700,000/year",Off Morroco Rd Shomolu Lagos,Newly Built Room Self Contained / Flat Apartment FOR Rent
"5 Bedroom Detached Duplex With Bq 
Lekki Phase 1 Lekki Lagos
 5 Bedroom Detached Duplex With Bq / Commercial Property FOR Rent","₦ 20,000,000/year",Lekki Phase 1 Lekki Lagos,5 Bedroom Detached Duplex With Bq / Commercial Property FOR Rent
"Newly Built 3 Bedroom Terrace Duplex With Bq 
Ikate Lekki Lagos
 Newly Built 3 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 7,000,000/year",Ikate Lekki Lagos,Newly Built 3 Bedroom Terrace Duplex With Bq / House FOR Rent
"Newly Built Studio Apartment 
Palmgroove Shomolu Lagos
 Newly Built Studio Apartment / Flat Apartment FOR Rent","₦ 800,000/year",Palmgroove Shomolu Lagos,Newly Built Studio Apartment / Flat Apartment FOR Rent
"Serviced 2 Bedroom Apartment 
Off Admiralty Way Lekki Phase 1 Lekki Lagos
 Serviced 2 Bedroom Apartment / Flat Apartment FOR Rent","₦ 12,000,000/year",Off Admiralty Way Lekki Phase 1 Lekki Lagos,Serviced 2 Bedroom Apartment / Flat Apartment FOR Rent
"Spacious 2 Bedroom Apartment With A Bq 
Ikate Lekki Lagos
 Spacious 2 Bedroom Apartment With A Bq / Flat Apartment FOR Rent","₦ 5,000,000",Ikate Lekki Lagos,Spacious 2 Bedroom Apartment With A Bq / Flat Apartment FOR Rent
"Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym 
Old Ikoyi Ikoyi Lagos
 Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym / Flat / Apartment FOR RENT","₦ 60,000,000/year",Old Ikoyi Ikoyi Lagos,Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym / Flat / Apartment FOR RENT
"Ensuite Semi Master Bedroom 
Lekki Phase 1 Lekki Lagos
 Ensuite Semi Master Bedroom / Flat Apartment FOR Rent","₦ 3,500,000/year",Lekki Phase 1 Lekki Lagos,Ensuite Semi Master Bedroom / Flat Apartment FOR Rent
"Newly Built 3 Bedroom Apartment 
Chevron Lekki Lagos
 Newly Built 3 Bedroom Apartment / House FOR Rent","₦ 4,000,000/year",Chevron Lekki Lagos,Newly Built 3 Bedroom Apartment / House FOR Rent
"3 Bedroom Apartment 
Chevron Lekki Lagos
 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 3,000,000/year",Chevron Lekki Lagos,3 Bedroom Apartment / Flat Apartment FOR Rent
"Newly Built 5 Bedroom Detached Duplex 
Northern Foreshore Estate Chevron Lekki Lagos
 Newly Built 5 Bedroom Detached Duplex / House FOR Rent","₦ 17,000,000/year",Northern Foreshore Estate Chevron Lekki Lagos,Newly Built 5 Bedroom Detached Duplex / House FOR Rent
"Master Bedroom In A Shared Apartment 
Chevron Lekki Lagos
 Master Bedroom In A Shared Apartment / Flat Apartment FOR Rent","₦ 1,600,000/year",Chevron Lekki Lagos,Master Bedroom In A Shared Apartment / Flat Apartment FOR Rent
"Spacious 2 Bedroom Flat 
In An Estate At Ologolo Lekki Ologolo Lekki Lagos
 Spacious 2 Bedroom Flat / Flat Apartment FOR Rent","₦ 3,600,000",In An Estate At Ologolo Lekki Ologolo Lekki Lagos,Spacious 2 Bedroom Flat / Flat Apartment FOR Rent
"3 Bedroom Flat 
Off Oduduwa Rd Kilo Marsha Surulere Lagos
 3 Bedroom Flat / House FOR Rent","₦ 3,500,000/year",Off Oduduwa Rd Kilo Marsha Surulere Lagos,3 Bedroom Flat / House FOR Rent
"5 Bedroom Fully Detached Duplex With Bq 
Osapa London Estate Lekki Lagos
 5 Bedroom Fully Detached Duplex With Bq / House FOR Rent","₦ 9,000,000/year",Osapa London Estate Lekki Lagos,5 Bedroom Fully Detached Duplex With Bq / House FOR Rent
"2 Bedroom Apartment 
Aguda Surulere Lagos
 2 Bedroom Apartment / House FOR Rent","₦ 2,500,000/year",Aguda Surulere Lagos,2 Bedroom Apartment / House FOR Rent
"Luxurious Furnished 9bedroom Mansion House 
Close To Ig House Maitama Abuja
 Luxurious Furnished 9bedroom Mansion House / House FOR SALE","₦ 4,000,000,000",Close To Ig House Maitama Abuja,Luxurious Furnished 9bedroom Mansion House / House FOR SALE
"2 Units Of 3 Bedroom Apartment 
Adeniran Ogunsanya Surulere Lagos
 2 Units Of 3 Bedroom Apartment / House FOR Rent","₦ 4,500,000/year",Adeniran Ogunsanya Surulere Lagos,2 Units Of 3 Bedroom Apartment / House FOR Rent
"Spacious Serviced Mini Flat 
Ikate Lekki Lagos
 Spacious Serviced Mini Flat / Flat Apartment FOR Rent","₦ 4,000,000",Ikate Lekki Lagos,Spacious Serviced Mini Flat / Flat Apartment FOR Rent
"Spacious 2 Bedroom Flat 
Agungi Lekki Lagos
 Spacious 2 Bedroom Flat / Flat Apartment FOR Rent","₦ 2,300,000",Agungi Lekki Lagos,Spacious 2 Bedroom Flat / Flat Apartment FOR Rent
"Serviced 2 Bedroom Flat 
Sapphire Tower Blue Water Garden Lekki Right Oniru Victoria Island Lagos
 Serviced 2 Bedroom Flat / Flat Apartment FOR Rent","₦ 15,000,000/year",Sapphire Tower Blue Water Garden Lekki Right Oniru Victoria Island Lagos,Serviced 2 Bedroom Flat / Flat Apartment FOR Rent
"Spacious 2 Bedroom Flat With Bq 
Lekki Phase 1 Lekki Lagos
 Spacious 2 Bedroom Flat With Bq / House FOR Rent","₦ 10,000,000/year",Lekki Phase 1 Lekki Lagos,Spacious 2 Bedroom Flat With Bq / House FOR Rent
"Master Bedroom In A Shared Apartment 
Agungi Lekki Lagos
 Master Bedroom In A Shared Apartment / Flat Apartment FOR Rent","₦ 1,700,000/year",Agungi Lekki Lagos,Master Bedroom In A Shared Apartment / Flat Apartment FOR Rent
"Studio Apartment 
Lekki Phase 1 Lekki Lagos
 Studio Apartment / Flat Apartment FOR Rent","₦ 2,500,000/year",Lekki Phase 1 Lekki Lagos,Studio Apartment / Flat Apartment FOR Rent
"2 Bedroom Apartment 
Lekki Phase 1 Lekki Lagos
 2 Bedroom Apartment / House FOR Rent","₦ 9,000,000/year",Lekki Phase 1 Lekki Lagos,2 Bedroom Apartment / House FOR Rent
"3 Bedroom Apartment With Bq 
Lekki Phase 1 Lekki Lagos
 3 Bedroom Apartment With Bq / House FOR Rent","₦ 10,000,000/year",Lekki Phase 1 Lekki Lagos,3 Bedroom Apartment With Bq / House FOR Rent
"Master Bedroom In A Shared Apartment 
Ikate Lekki Lagos
 Master Bedroom In A Shared Apartment / Flat Apartment FOR Rent","₦ 2,500,000/year",Ikate Lekki Lagos,Master Bedroom In A Shared Apartment / Flat Apartment FOR Rent
"Master Bedroom In A Shared Apartment 
Chevron Lekki Lagos
 Master Bedroom In A Shared Apartment / Flat Apartment FOR Rent","₦ 1,300,000/year",Chevron Lekki Lagos,Master Bedroom In A Shared Apartment / Flat Apartment FOR Rent
"4 Bedroom Semi Detached Duplex 
Ikota Lekki Lagos
 4 Bedroom Semi Detached Duplex / House FOR Rent","₦ 4,500,000/year",Ikota Lekki Lagos,4 Bedroom Semi Detached Duplex / House FOR Rent
"Room Self Contained 
Lekki Phase 1 Lekki Lagos
 Room Self Contained / Flat Apartment FOR Rent","₦ 1,600,000/year",Lekki Phase 1 Lekki Lagos,Room Self Contained / Flat Apartment FOR Rent
"A Shared Room In A Duplex 
Orchid Lekki Lagos
 A Shared Room In A Duplex / Flat Apartment FOR Rent","₦ 700,000/year",Orchid Lekki Lagos,A Shared Room In A Duplex / Flat Apartment FOR Rent
"Serviced 3 Bedroom Apartment 
Orchid Lekki Lagos
 Serviced 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 2,700,000/year",Orchid Lekki Lagos,Serviced 3 Bedroom Apartment / Flat Apartment FOR Rent
"3 Bedroom Flat 
Orchid Lekki Lagos
 3 Bedroom Flat / Flat Apartment FOR Rent","₦ 3,000,000/year",Orchid Lekki Lagos,3 Bedroom Flat / Flat Apartment FOR Rent
"Newly Built 4 Bedroom Terrace Duplex 
Lekki Gardens Phase 5 Abraham Adesanya Estate Ajah Lagos
 Newly Built 4 Bedroom Terrace Duplex / House FOR Rent","₦ 3,500,000/year",Lekki Gardens Phase 5 Abraham Adesanya Estate Ajah Lagos,Newly Built 4 Bedroom Terrace Duplex / House FOR Rent
"Master Bedroom In A Shared Apartment 
Chevron Lekki Lagos
 Master Bedroom In A Shared Apartment / Flat Apartment FOR Rent","₦ 1,150,000/year",Chevron Lekki Lagos,Master Bedroom In A Shared Apartment / Flat Apartment FOR Rent
"Newly Built 4 Bedroom Terrace Duplex With Bq 
Osapa London Lekki Lagos
 Newly Built 4 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 6,000,000/year",Osapa London Lekki Lagos,Newly Built 4 Bedroom Terrace Duplex With Bq / House FOR Rent
"Office Space 
Victoria Island Lagos
 Office Space / Commercial Property FOR Rent","₦ 50,000/sqm",Victoria Island Lagos,Office Space / Commercial Property FOR Rent
"Serviced 3 Bedroom Flat With Bq 
Ikoyi Lagos
 Serviced 3 Bedroom Flat With Bq / House FOR Rent","₦ 18,000,000/year",Ikoyi Lagos,Serviced 3 Bedroom Flat With Bq / House FOR Rent
"2 Bedroom Flat 
Aguda Surulere Lagos
 2 Bedroom Flat / House FOR Rent","₦ 2,500,000/year",Aguda Surulere Lagos,2 Bedroom Flat / House FOR Rent
"Newly Built 5 Bedroom Detached Duplex 
Diplomatic Zone Guzape Abuja
 Newly Built 5 Bedroom Detached Duplex / House FOR Rent","₦ 25,000,000/year",Diplomatic Zone Guzape Abuja,Newly Built 5 Bedroom Detached Duplex / House FOR Rent
"Serviced 3 Bedroom Apartment 
Off Admiralty Way Lekki Phase 1 Lekki Lagos
 Serviced 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 12,000,000/year",Off Admiralty Way Lekki Phase 1 Lekki Lagos,Serviced 3 Bedroom Apartment / Flat Apartment FOR Rent
"5 Bedroom Semi Detached Duplex With Two Rooms Bq. 
Lekki Phase 1 Lekki Lagos
 5 Bedroom Semi Detached Duplex With Two Rooms Bq. / Commercial Property FOR Rent","₦ 25,000,000/year",Lekki Phase 1 Lekki Lagos,5 Bedroom Semi Detached Duplex With Two Rooms Bq. / Commercial Property FOR Rent
"Furnished 2 Bedroom Apartment 
Osborne Foreshore Estate Ikoyi Lagos
 Furnished 2 Bedroom Apartment / House FOR Rent","₦ 15,000,000/year",Osborne Foreshore Estate Ikoyi Lagos,Furnished 2 Bedroom Apartment / House FOR Rent
"Luxury 3 Bedroom Flat With Bq And Swimming Pool 
Jose Maria Escravia Lekki Phase 1 Lekki Lagos
 Luxury 3 Bedroom Flat With Bq And Swimming Pool / Flat Apartment FOR Rent","₦ 11,000,000/year",Jose Maria Escravia Lekki Phase 1 Lekki Lagos,Luxury 3 Bedroom Flat With Bq And Swimming Pool / Flat Apartment FOR Rent
"5 Bedroom Fully Detached Duplex With Bq 
Off Christ Avenue Lekki Phase 1 Lekki Lagos
 5 Bedroom Fully Detached Duplex With Bq / House FOR Rent","₦ 18,000,000/year",Off Christ Avenue Lekki Phase 1 Lekki Lagos,5 Bedroom Fully Detached Duplex With Bq / House FOR Rent
"A Commercial Space 
Bodija Ibadan Oyo
 A Commercial Space / Commercial Property FOR Rent","₦ 3,000,000/year",Bodija Ibadan Oyo,A Commercial Space / Commercial Property FOR Rent
"Brand New 2 Bedroom Flat 
Chevron Lekki Lagos
 Brand New 2 Bedroom Flat / Flat Apartment FOR Rent","₦ 4,000,000/year",Chevron Lekki Lagos,Brand New 2 Bedroom Flat / Flat Apartment FOR Rent
"Serviced 3 Bedroom Flat 
Ikate Lekki Lagos
 Serviced 3 Bedroom Flat / Flat Apartment FOR Rent","₦ 6,500,000/year",Ikate Lekki Lagos,Serviced 3 Bedroom Flat / Flat Apartment FOR Rent
"2 Bedroom Flat 
Off Oduduwa Rd Kilo Marsha Surulere Lagos
 2 Bedroom Flat / House FOR Rent","₦ 3,000,000/year",Off Oduduwa Rd Kilo Marsha Surulere Lagos,2 Bedroom Flat / House FOR Rent
"Serviced 3 Bedroom Massionette 
Mojisola Onikoyi Estate Ikoyi Lagos
 Serviced 3 Bedroom Massionette / House FOR Rent","₦ 15,000,000/year",Mojisola Onikoyi Estate Ikoyi Lagos,Serviced 3 Bedroom Massionette / House FOR Rent
"Luxury Buiilt 3beds!!! 
Millenuim Ups Gbagada Lagos
 Luxury Buiilt 3beds!!! / Flat Apartment FOR Rent","₦ 7,000,000/year",Millenuim Ups Gbagada Lagos,Luxury Buiilt 3beds!!! / Flat Apartment FOR Rent
"Serviced 4 Bedroom Terrace Duplex 
Orchid Lekki Lagos
 Serviced 4 Bedroom Terrace Duplex / House FOR Rent","₦ 5,000,000/year",Orchid Lekki Lagos,Serviced 4 Bedroom Terrace Duplex / House FOR Rent
"Lovely 4 Bedroom Terrace Duplex 
Chevron Lekki Lagos
 Lovely 4 Bedroom Terrace Duplex / House FOR Rent","₦ 5,000,000",Chevron Lekki Lagos,Lovely 4 Bedroom Terrace Duplex / House FOR Rent
"2 Bedroom Apartment 
Pinnock Beach Estate Osapa London Lekki Lagos
 2 Bedroom Apartment / House FOR Rent","₦ 8,000,000/year",Pinnock Beach Estate Osapa London Lekki Lagos,2 Bedroom Apartment / House FOR Rent
"Newly Built 3 Bedroom Penthouse 
Pinnock Beach Estate Osapa London Lekki Lagos
 Newly Built 3 Bedroom Penthouse / House FOR Rent","₦ 10,000,000/year",Pinnock Beach Estate Osapa London Lekki Lagos,Newly Built 3 Bedroom Penthouse / House FOR Rent
"4 Bedroom Terrace Duplex 
Ikota Gra Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 4,500,000/year",Ikota Gra Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"Furnished 3 Bedroom Apartment With Bq 
Ikoyi Lagos
 Furnished 3 Bedroom Apartment With Bq / Flat Apartment FOR Rent","₦ 35,000,000/year",Ikoyi Lagos,Furnished 3 Bedroom Apartment With Bq / Flat Apartment FOR Rent
"4 Bedroom Massionette 
Ikoyi Lagos
 4 Bedroom Massionette / House FOR Rent","₦ 18,000,000/year",Ikoyi Lagos,4 Bedroom Massionette / House FOR Rent
"4 Bedroom Apartment With Bq 
Old Ikoyi Ikoyi Lagos
 4 Bedroom Apartment With Bq / Flat / Apartment FOR RENT","$ 85,000/year",Old Ikoyi Ikoyi Lagos,4 Bedroom Apartment With Bq / Flat / Apartment FOR RENT
"5 Bedroom Detached Duplex 
Ikate Lekki Lagos
 5 Bedroom Detached Duplex / House FOR Rent","₦ 12,500,000/year",Ikate Lekki Lagos,5 Bedroom Detached Duplex / House FOR Rent
"4 Bedroom Semi Detached Duplex 
Orchid Lekki Lagos
 4 Bedroom Semi Detached Duplex / House FOR Rent","₦ 8,000,000/year",Orchid Lekki Lagos,4 Bedroom Semi Detached Duplex / House FOR Rent
"4 Bedroom Apartment With Bq 
Ikoyi Lagos
 4 Bedroom Apartment With Bq / House FOR Rent","$ 100,000/year",Ikoyi Lagos,4 Bedroom Apartment With Bq / House FOR Rent
"4 Bedroom Semi Detached Duplex 
Orchid Lekki Lagos
 4 Bedroom Semi Detached Duplex / House FOR Rent","₦ 6,000,000/year",Orchid Lekki Lagos,4 Bedroom Semi Detached Duplex / House FOR Rent
"Newly Built 2 Bedroom Flat 
Adeyi Avenue, Old Bodija, Ibadan Oyo
 Newly Built 2 Bedroom Flat / House FOR Rent","₦ 3,200,000/year","Adeyi Avenue, Old Bodija, Ibadan Oyo",Newly Built 2 Bedroom Flat / House FOR Rent
"4 Bedroom Semi Detached Duplex With Bq 
Oral Estate Lekki Lagos
 4 Bedroom Semi Detached Duplex With Bq / House FOR Rent","₦ 7,500,000/year",Oral Estate Lekki Lagos,4 Bedroom Semi Detached Duplex With Bq / House FOR Rent
"4 Bedroom Semi Detached Duplex With Bq 
Off 5th Avenue, Banana Island Ikoyi Lagos
 4 Bedroom Semi Detached Duplex With Bq / House FOR Rent","₦ 49,000,000/year","Off 5th Avenue, Banana Island Ikoyi Lagos",4 Bedroom Semi Detached Duplex With Bq / House FOR Rent
"4 Bedroom Semi Detached Duplex 
Ikoyi Lagos
 4 Bedroom Semi Detached Duplex / House FOR Rent","₦ 40,000,000/year",Ikoyi Lagos,4 Bedroom Semi Detached Duplex / House FOR Rent
"5 Bedroom Fully Detached Duplex With Bq 
Lekki Phase 1 Lekki Lagos
 5 Bedroom Fully Detached Duplex With Bq / House FOR Rent","₦ 35,000,000/year",Lekki Phase 1 Lekki Lagos,5 Bedroom Fully Detached Duplex With Bq / House FOR Rent
"Newly Built Serviced 2 Bedroom Apartment 
Lekki Phase 1 Lekki Lagos
 Newly Built Serviced 2 Bedroom Apartment / Flat / Apartment FOR SALE","₦ 170,000,000",Lekki Phase 1 Lekki Lagos,Newly Built Serviced 2 Bedroom Apartment / Flat / Apartment FOR SALE
"Newly Built 4 Bedroom Semi Detached Duplex With Bq 
Vgc Lekki Lagos
 Newly Built 4 Bedroom Semi Detached Duplex With Bq / House FOR Rent","₦ 8,500,000/year",Vgc Lekki Lagos,Newly Built 4 Bedroom Semi Detached Duplex With Bq / House FOR Rent
"Waterfront 4 Bedroom Apartment 
Banana Island Ikoyi Lagos
 Waterfront 4 Bedroom Apartment / Flat Apartment FOR Rent","₦ 50,000,000/year",Banana Island Ikoyi Lagos,Waterfront 4 Bedroom Apartment / Flat Apartment FOR Rent
"Newly Built 2 Bedroom Apartment With Bq 
Lekki Phase 1 Lekki Lagos
 Newly Built 2 Bedroom Apartment With Bq / Flat Apartment FOR Rent","₦ 12,000,000/year",Lekki Phase 1 Lekki Lagos,Newly Built 2 Bedroom Apartment With Bq / Flat Apartment FOR Rent
"4 Bedroom Terrace Duplex 
Vgc Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 5,000,000/year",Vgc Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"4 Bedroom Terrace Duplex 
Vgc Lekki Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 5,500,000/year",Vgc Lekki Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"Lovely 4 Bedroom Terrace Duplex 
Agungi Lekki Lagos
 Lovely 4 Bedroom Terrace Duplex / House FOR Rent","₦ 5,000,000",Agungi Lekki Lagos,Lovely 4 Bedroom Terrace Duplex / House FOR Rent
