Title,Price,PID,Details
"Serviced 3 Bedroom Apartment 
Lekki Phase 1 Lekki Lagos
 Serviced 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 8,500,000/year",Lekki Phase 1 Lekki Lagos,Serviced 3 Bedroom Apartment / Flat Apartment FOR Rent
"Furnished 5 Bedroom Townhouse With Bq 
Old Ikoyi Ikoyi Lagos
 Furnished 5 Bedroom Townhouse With Bq / House FOR Rent","₦ 27,000,000/year",Old Ikoyi Ikoyi Lagos,Furnished 5 Bedroom Townhouse With Bq / House FOR Rent
"3 Bedroom Apartment 
Ikate Lekki Lagos
 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 4,500,000/year",Ikate Lekki Lagos,3 Bedroom Apartment / Flat Apartment FOR Rent
"Newly Built 5 Bedroom Penthouse 
Lugard Avenue Ikoyi Lagos
 Newly Built 5 Bedroom Penthouse / Flat Apartment FOR Rent","$ 120,000/year",Lugard Avenue Ikoyi Lagos,Newly Built 5 Bedroom Penthouse / Flat Apartment FOR Rent
"Self Serviced 5 Bedroom Semi Detached Duplex With 2 Bq 
Lekki Phase 1 Lekki Lagos
 Self Serviced 5 Bedroom Semi Detached Duplex With 2 Bq / House FOR Rent","₦ 20,000,000/year",Lekki Phase 1 Lekki Lagos,Self Serviced 5 Bedroom Semi Detached Duplex With 2 Bq / House FOR Rent
"Large Detached Commercial Building 
Admiralty Way Lekki Phase 1 Lekki Lagos
 Large Detached Commercial Building / Commercial Property FOR Rent","₦ 50,000,000/year",Admiralty Way Lekki Phase 1 Lekki Lagos,Large Detached Commercial Building / Commercial Property FOR Rent
"State Of The Art Classic 17 Room Hotel 
Lekki Phase 1 Lekki Lagos
 State Of The Art Classic 17 Room Hotel / Commercial Property FOR Rent","₦ 65,000,000",Lekki Phase 1 Lekki Lagos,State Of The Art Classic 17 Room Hotel / Commercial Property FOR Rent
"4 Bedroom Terrace Duplex With Bq 
Chevron Lekki Lagos
 4 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 6,000,000/year",Chevron Lekki Lagos,4 Bedroom Terrace Duplex With Bq / House FOR Rent
"Restaurant And Lounge Space 
Glover Road Ikoyi Lagos
 Restaurant And Lounge Space / Commercial Property FOR Rent","₦ 200,000/sqm",Glover Road Ikoyi Lagos,Restaurant And Lounge Space / Commercial Property FOR Rent
"Commercial 211sqm Restaurant 
Lekki Phase 1 Lekki Lagos
 Commercial 211sqm Restaurant / Commercial Property FOR Rent","₦ 18,900,000/year",Lekki Phase 1 Lekki Lagos,Commercial 211sqm Restaurant / Commercial Property FOR Rent
"2 Bedroom Apartment 
Lekki Phase 1 Lekki Lagos
 2 Bedroom Apartment / Flat Apartment FOR Rent","₦ 10,000,000/year",Lekki Phase 1 Lekki Lagos,2 Bedroom Apartment / Flat Apartment FOR Rent
"4 Bedroom Semi Detached Duplex 
Lekki Phase 1 Lekki Lagos
 4 Bedroom Semi Detached Duplex / House FOR Rent","₦ 20,000,000/year",Lekki Phase 1 Lekki Lagos,4 Bedroom Semi Detached Duplex / House FOR Rent
"Newly Renovated 5 Bedroom Terrace Duplex 
Lekki Phase 1 Lekki Lagos
 Newly Renovated 5 Bedroom Terrace Duplex / House FOR Rent","₦ 7,500,000/year",Lekki Phase 1 Lekki Lagos,Newly Renovated 5 Bedroom Terrace Duplex / House FOR Rent
"2 Bedroom Apartment 
Ikate Lekki Lagos
 2 Bedroom Apartment / Flat Apartment FOR Rent","₦ 6,000,000/year",Ikate Lekki Lagos,2 Bedroom Apartment / Flat Apartment FOR Rent
"250sqm Shop Space 
Victoria Island Lagos
 250sqm Shop Space / Commercial Property FOR Rent","₦ 25,000,000/year",Victoria Island Lagos,250sqm Shop Space / Commercial Property FOR Rent
"3 Bedroom Terrace Duplex With Bq 
Before Pinnock Beach Estate Osapa London Lekki Lagos
 3 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 4,000,000/year",Before Pinnock Beach Estate Osapa London Lekki Lagos,3 Bedroom Terrace Duplex With Bq / House FOR Rent
"4 Bedroom Massionette With Bq 
Ologolo Lekki Lagos
 4 Bedroom Massionette With Bq / House FOR Rent","₦ 7,000,000/year",Ologolo Lekki Lagos,4 Bedroom Massionette With Bq / House FOR Rent
"5 Bedroom Fully Detached Duplex 
Ikota Lekky County Homes Megamaound Lekki Lagos
 5 Bedroom Fully Detached Duplex / House FOR Rent","₦ 15,000,000/year",Ikota Lekky County Homes Megamaound Lekki Lagos,5 Bedroom Fully Detached Duplex / House FOR Rent
"Fully Serviced 4 Bedroom Terrace Duplex 
Lekki Phase 1 Lekki Lagos
 Fully Serviced 4 Bedroom Terrace Duplex / House FOR Rent","₦ 12,000,000/year",Lekki Phase 1 Lekki Lagos,Fully Serviced 4 Bedroom Terrace Duplex / House FOR Rent
"4 Bedroom Flat For Commercial Use On Top Floor 
Lekki Phase 1 Lekki Lagos
 4 Bedroom Flat For Commercial Use On Top Floor / Commercial Property FOR Rent","₦ 6,000,000",Lekki Phase 1 Lekki Lagos,4 Bedroom Flat For Commercial Use On Top Floor / Commercial Property FOR Rent
"Self Serviced 4 Bedroom Semi Detached Duplex 
Lekki Phase 1 Lekki Lagos
 Self Serviced 4 Bedroom Semi Detached Duplex / House FOR Rent","₦ 15,000,000/year",Lekki Phase 1 Lekki Lagos,Self Serviced 4 Bedroom Semi Detached Duplex / House FOR Rent
"4 Bedroom Terrace Duplex With Bq 
Ikate Lekki Lagos
 4 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 7,500,000/year",Ikate Lekki Lagos,4 Bedroom Terrace Duplex With Bq / House FOR Rent
"Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym 
Old Ikoyi Ikoyi Lagos
 Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym / Flat / Apartment FOR RENT","₦ 60,000,000/year",Old Ikoyi Ikoyi Lagos,Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym / Flat / Apartment FOR RENT
"Serviced Newly Built 2 Bedroom Flat 
Ikate Lekki Lagos
 Serviced Newly Built 2 Bedroom Flat / Flat Apartment FOR Rent","₦ 6,500,000/year",Ikate Lekki Lagos,Serviced Newly Built 2 Bedroom Flat / Flat Apartment FOR Rent
"6 Bedroom Fully Detached Duplex With Bq 
Ikoyi Lagos
 6 Bedroom Fully Detached Duplex With Bq / House FOR Rent","₦ 60,000,000/year",Ikoyi Lagos,6 Bedroom Fully Detached Duplex With Bq / House FOR Rent
"Serviced 3 Bedroom Flat With Bq 
Glover Road Old Ikoyi Ikoyi Lagos
 Serviced 3 Bedroom Flat With Bq / Flat Apartment FOR Rent","₦ 22,000,000/year",Glover Road Old Ikoyi Ikoyi Lagos,Serviced 3 Bedroom Flat With Bq / Flat Apartment FOR Rent
"5 Bedroom Fully Detached Duplex With Bq 
Osapa London Lekki Lagos
 5 Bedroom Fully Detached Duplex With Bq / House FOR Rent","₦ 10,000,000/year",Osapa London Lekki Lagos,5 Bedroom Fully Detached Duplex With Bq / House FOR Rent
"5 Bedroom Detached Duplex With Bq 
Lekki Phase 1 Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Rent","₦ 15,000,000/year",Lekki Phase 1 Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Rent
"Newly Built 4 Bedroom Massionette 
Parkview Estate Ikoyi Lagos
 Newly Built 4 Bedroom Massionette / House FOR Rent","₦ 20,000,000/year",Parkview Estate Ikoyi Lagos,Newly Built 4 Bedroom Massionette / House FOR Rent
"Commercial 5 Bedroom Detached Duplex 
Lekki Phase 1 Lekki Lagos
 Commercial 5 Bedroom Detached Duplex / Commercial Property FOR Rent","₦ 15,000,000/year",Lekki Phase 1 Lekki Lagos,Commercial 5 Bedroom Detached Duplex / Commercial Property FOR Rent
"2 Bedroom Apartment 
Ikate Lekki Lagos
 2 Bedroom Apartment / Flat Apartment FOR Rent","₦ 8,000,000/year",Ikate Lekki Lagos,2 Bedroom Apartment / Flat Apartment FOR Rent
"5 Bedroom Detached Duplex 
Chevron Lekki Lagos
 5 Bedroom Detached Duplex / House FOR Rent","₦ 11,000,000/year",Chevron Lekki Lagos,5 Bedroom Detached Duplex / House FOR Rent
"Newly Built Serviced 2 Bedroom Apartment 
Ologolo Lekki Lagos
 Newly Built Serviced 2 Bedroom Apartment / Flat / Apartment FOR SALE","₦ 75,000,000",Ologolo Lekki Lagos,Newly Built Serviced 2 Bedroom Apartment / Flat / Apartment FOR SALE
"5 Bedroom Detached Duplex With Bq 
Lekki Phase 1 Lekki Lagos
 5 Bedroom Detached Duplex With Bq / House FOR Rent","₦ 18,000,000/year",Lekki Phase 1 Lekki Lagos,5 Bedroom Detached Duplex With Bq / House FOR Rent
"Newly Built 3 Bedroom Flat 
Lekki Phase 1 Lekki Lagos
 Newly Built 3 Bedroom Flat / Flat Apartment FOR Rent","₦ 10,000,000/year",Lekki Phase 1 Lekki Lagos,Newly Built 3 Bedroom Flat / Flat Apartment FOR Rent
"3 Bedroom Apartment 
Parkview Estate Ikoyi Lagos
 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 8,500,000/year",Parkview Estate Ikoyi Lagos,3 Bedroom Apartment / Flat Apartment FOR Rent
"4 Bedroom Fully Detached Duplex 
Agungi Lekki Lagos
 4 Bedroom Fully Detached Duplex / House FOR Rent","₦ 7,500,000/year",Agungi Lekki Lagos,4 Bedroom Fully Detached Duplex / House FOR Rent
"Open Space Measuring 100sqm 
Lekki Phase 1 Lekki Lagos
 Open Space Measuring 100sqm / Commercial Property FOR Rent","₦ 8,000,000/year",Lekki Phase 1 Lekki Lagos,Open Space Measuring 100sqm / Commercial Property FOR Rent
"Luxury Serviced 3 Bedroom Apartment With Bq 
Old Ikoyi Ikoyi Lagos
 Luxury Serviced 3 Bedroom Apartment With Bq / Flat Apartment FOR Rent","₦ 15,000,000/year",Old Ikoyi Ikoyi Lagos,Luxury Serviced 3 Bedroom Apartment With Bq / Flat Apartment FOR Rent
"Newly Built 4 Bedroom Fully Detached Duplex 
Ologolo Lekki Lagos
 Newly Built 4 Bedroom Fully Detached Duplex / House FOR Rent","₦ 8,000,000/year",Ologolo Lekki Lagos,Newly Built 4 Bedroom Fully Detached Duplex / House FOR Rent
"3 Bedroom Apartment 
Old Ikoyi Ikoyi Lagos
 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 18,000,000/year",Old Ikoyi Ikoyi Lagos,3 Bedroom Apartment / Flat Apartment FOR Rent
"5 Bedroom Detached Duplex 
Ologolo Lekki Lagos
 5 Bedroom Detached Duplex / House FOR Rent","₦ 25,000,000/year",Ologolo Lekki Lagos,5 Bedroom Detached Duplex / House FOR Rent
"Commercial Property Measuring 150sqm 
Old Ikoyi Ikoyi Lagos
 Commercial Property Measuring 150sqm / Commercial Property FOR Rent","₦ 350,000/sqm",Old Ikoyi Ikoyi Lagos,Commercial Property Measuring 150sqm / Commercial Property FOR Rent
"3 Bedroom Apartment 
Ago Palace Okota Lagos
 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 900,000/year",Ago Palace Okota Lagos,3 Bedroom Apartment / Flat Apartment FOR Rent
"Newly Built 2 Bedroom Apartment 
Ago Palace Okota Lagos
 Newly Built 2 Bedroom Apartment / Flat Apartment FOR Rent","₦ 2,000,000/year",Ago Palace Okota Lagos,Newly Built 2 Bedroom Apartment / Flat Apartment FOR Rent
"Newly Built 2 Bedroom Apartment 
Ago Palace Okota Lagos
 Newly Built 2 Bedroom Apartment / Flat Apartment FOR Rent","₦ 2,000,000/year",Ago Palace Okota Lagos,Newly Built 2 Bedroom Apartment / Flat Apartment FOR Rent
"Shop Space 
Apple Junction Amuwo Odofin Lagos
 Shop Space / Commercial Property FOR Rent","₦ 3,500,000/year",Apple Junction Amuwo Odofin Lagos,Shop Space / Commercial Property FOR Rent
"Shop Space 
Apple Junction Amuwo Odofin Lagos
 Shop Space / Commercial Property FOR Rent","₦ 2,000,000/year",Apple Junction Amuwo Odofin Lagos,Shop Space / Commercial Property FOR Rent
"3 Bedroom Apartment 
Ago Palace Okota Lagos
 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 2,500,000/year",Ago Palace Okota Lagos,3 Bedroom Apartment / Flat Apartment FOR Rent
"2 Bedroom Apartment 
Ago Palace Okota Lagos
 2 Bedroom Apartment / Flat Apartment FOR Rent","₦ 1,500,000/year",Ago Palace Okota Lagos,2 Bedroom Apartment / Flat Apartment FOR Rent
"Executive 3 Bedroom Apartment Upstairs 
Ago Palace Okota Lagos
 Executive 3 Bedroom Apartment Upstairs / Flat Apartment FOR Rent","₦ 2,500,000/year",Ago Palace Okota Lagos,Executive 3 Bedroom Apartment Upstairs / Flat Apartment FOR Rent
"Newly Built 3 Bedroom Apartment 
Ago Palace Okota Lagos
 Newly Built 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 3,000,000/year",Ago Palace Okota Lagos,Newly Built 3 Bedroom Apartment / Flat Apartment FOR Rent
"Newly Renovated 2 Bedroom Flat 
Ago Palace Okota Lagos
 Newly Renovated 2 Bedroom Flat / Flat Apartment FOR Rent","₦ 1,800,000/year",Ago Palace Okota Lagos,Newly Renovated 2 Bedroom Flat / Flat Apartment FOR Rent
"Executive 4 Bedroom Detached Duplex 
Ago Palace Okota Lagos
 Executive 4 Bedroom Detached Duplex / Flat Apartment FOR Rent","₦ 6,000,000/year",Ago Palace Okota Lagos,Executive 4 Bedroom Detached Duplex / Flat Apartment FOR Rent
"3 Bedroom Apartment 
Ago Palace Okota Lagos
 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 2,800,000/year",Ago Palace Okota Lagos,3 Bedroom Apartment / Flat Apartment FOR Rent
"Executive 3 Bedroom Apartment 
Ago Palace Okota Lagos
 Executive 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 2,500,000/year",Ago Palace Okota Lagos,Executive 3 Bedroom Apartment / Flat Apartment FOR Rent
"2 Bedroom Apartment 
Ikeja Gra Ikeja Lagos
 2 Bedroom Apartment / House FOR Rent","₦ 6,500,000/year",Ikeja Gra Ikeja Lagos,2 Bedroom Apartment / House FOR Rent
"Commercial Office Space 
Dopemu Close To Akowonjo Agege Lagos
 Commercial Office Space / Commercial Property FOR Rent","₦ 1,500,000/year",Dopemu Close To Akowonjo Agege Lagos,Commercial Office Space / Commercial Property FOR Rent
"4 Bedroom Duplex 
Alausa Ikeja Lagos
 4 Bedroom Duplex / House FOR Rent","₦ 8,000,000/year",Alausa Ikeja Lagos,4 Bedroom Duplex / House FOR Rent
"Building Suitable For Church 
Command Ipaja Lagos
 Building Suitable For Church / Commercial Property FOR Rent","₦ 3,000,000/year",Command Ipaja Lagos,Building Suitable For Church / Commercial Property FOR Rent
"6 Bedroom Detached Duplex 
Cement Close To Mangoro Ikeja Lagos
 6 Bedroom Detached Duplex / House FOR Rent","₦ 3,500,000/year",Cement Close To Mangoro Ikeja Lagos,6 Bedroom Detached Duplex / House FOR Rent
"Newly Built 3 Bedroom Terrace Duplex 
Aboru Iyana Ipaja Ipaja Lagos
 Newly Built 3 Bedroom Terrace Duplex / House FOR Rent","₦ 3,500,000/year",Aboru Iyana Ipaja Ipaja Lagos,Newly Built 3 Bedroom Terrace Duplex / House FOR Rent
"Commercial Space Ground Floor 
Akowonjo Road Alimosho Lagos
 Commercial Space Ground Floor / Commercial Property FOR Rent","₦ 2,500,000/year",Akowonjo Road Alimosho Lagos,Commercial Space Ground Floor / Commercial Property FOR Rent
"8 Bedroom Detached Duplex 
Opebi Ikeja Lagos
 8 Bedroom Detached Duplex / Commercial Property FOR Rent","₦ 15,000,000/year",Opebi Ikeja Lagos,8 Bedroom Detached Duplex / Commercial Property FOR Rent
"Commercial Duplex 
Akowonjo Alimosho Lagos
 Commercial Duplex / Commercial Property FOR Rent","₦ 8,000,000/year",Akowonjo Alimosho Lagos,Commercial Duplex / Commercial Property FOR Rent
"4 Bedroom Duplex 
Alausa Ikeja Lagos
 4 Bedroom Duplex / House FOR Rent","₦ 8,000,000/year",Alausa Ikeja Lagos,4 Bedroom Duplex / House FOR Rent
"6 Bedroom Detached Duplex 
Mangoro Ikeja Lagos
 6 Bedroom Detached Duplex / House FOR Rent","₦ 3,500,000/year",Mangoro Ikeja Lagos,6 Bedroom Detached Duplex / House FOR Rent
"5 Bedroom Duplex + 3 Bedroom Bq 
Opebi Ikeja Lagos
 5 Bedroom Duplex + 3 Bedroom Bq / Commercial Property FOR Rent","₦ 15,000,000/year",Opebi Ikeja Lagos,5 Bedroom Duplex + 3 Bedroom Bq / Commercial Property FOR Rent
"3 Bedroom Terrace Duplex 
Egbeda Alimosho Lagos
 3 Bedroom Terrace Duplex / House FOR Rent","₦ 4,000,000/year",Egbeda Alimosho Lagos,3 Bedroom Terrace Duplex / House FOR Rent
"4 Bedroom Terrace Duplex 
Alausa Ikeja Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 8,000,000/year",Alausa Ikeja Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"Newly Built 3 Bedroom Duplex 
Aboru Abule Egba Lagos
 Newly Built 3 Bedroom Duplex / House FOR Rent","₦ 3,500,000/year",Aboru Abule Egba Lagos,Newly Built 3 Bedroom Duplex / House FOR Rent
"Newly Built 2 Bedroom Flat 
Aboru Iyana Ipaja Ipaja Lagos
 Newly Built 2 Bedroom Flat / Flat Apartment FOR Rent","₦ 1,500,000/year",Aboru Iyana Ipaja Ipaja Lagos,Newly Built 2 Bedroom Flat / Flat Apartment FOR Rent
"4 Bedroom Terrace Duplex 
Alausa Ikeja Lagos
 4 Bedroom Terrace Duplex / House FOR Rent","₦ 8,000,000/year",Alausa Ikeja Lagos,4 Bedroom Terrace Duplex / House FOR Rent
"Mini Flat Upstairs 
Randle Avenue Surulere Lagos
 Mini Flat Upstairs / Flat Apartment FOR Rent","₦ 1,200,000/year",Randle Avenue Surulere Lagos,Mini Flat Upstairs / Flat Apartment FOR Rent
"Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym 
Old Ikoyi Ikoyi Lagos
 Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym / Flat / Apartment FOR RENT","₦ 60,000,000/year",Old Ikoyi Ikoyi Lagos,Luxury 4 Bedroom Penthouse+bq+pool+tennis+gym / Flat / Apartment FOR RENT
"Newly Built Mini Flat 
Western Avenue Surulere Lagos
 Newly Built Mini Flat / Flat Apartment FOR Rent","₦ 1,800,000/year",Western Avenue Surulere Lagos,Newly Built Mini Flat / Flat Apartment FOR Rent
"4 Bedroom Terrace Duplex With Bq 
Orchid Lekki Lagos
 4 Bedroom Terrace Duplex With Bq / House FOR Rent","₦ 4,000,000/year",Orchid Lekki Lagos,4 Bedroom Terrace Duplex With Bq / House FOR Rent
"Newly Built 2 Bedroom Flat 
Aguda Surulere Lagos
 Newly Built 2 Bedroom Flat / House FOR Rent","₦ 2,500,000/year",Aguda Surulere Lagos,Newly Built 2 Bedroom Flat / House FOR Rent
"5 Bedroom Terrace House 
Bode Thomas Surulere Lagos
 5 Bedroom Terrace House / House FOR Rent","₦ 8,000,000/year",Bode Thomas Surulere Lagos,5 Bedroom Terrace House / House FOR Rent
"5 Bedroom Duplex 
Adelabu Surulere Lagos
 5 Bedroom Duplex / House FOR Rent","₦ 4,500,000/year",Adelabu Surulere Lagos,5 Bedroom Duplex / House FOR Rent
"3 Bedroom Flat 
Ogunlana Surulere Lagos
 3 Bedroom Flat / House FOR Rent","₦ 3,000,000/year",Ogunlana Surulere Lagos,3 Bedroom Flat / House FOR Rent
"10 Bedroom Detached Duplex 
Lekki Phase 1 Lekki Lagos
 10 Bedroom Detached Duplex / House FOR Rent","₦ 23,000,000/year",Lekki Phase 1 Lekki Lagos,10 Bedroom Detached Duplex / House FOR Rent
"Newly Built 2 Bedroom Flat 
Western Avenue Surulere Lagos
 Newly Built 2 Bedroom Flat / House FOR Rent","₦ 2,500,000/year",Western Avenue Surulere Lagos,Newly Built 2 Bedroom Flat / House FOR Rent
"2 Bedroom Flat 
Ogulanana Ijesha Surulere Lagos
 2 Bedroom Flat / House FOR Rent","₦ 1,000,000/year",Ogulanana Ijesha Surulere Lagos,2 Bedroom Flat / House FOR Rent
"A Commercial Fenced Flat Land 
Jabi/by Police Service Commission Jabi Abuja
 A Commercial Fenced Flat Land / Land FOR SALE","₦ 800,000,000",Jabi/by Police Service Commission Jabi Abuja,A Commercial Fenced Flat Land / Land FOR SALE
"Commercial Property 
Ogunlana Surulere Lagos
 Commercial Property / Commercial Property FOR Rent","₦ 7,000,000/year",Ogunlana Surulere Lagos,Commercial Property / Commercial Property FOR Rent
"3 Bedroom Terrace Duplex 
Ogunlana Ogunlana Surulere Lagos
 3 Bedroom Terrace Duplex / House FOR Rent","₦ 5,000,000/year",Ogunlana Ogunlana Surulere Lagos,3 Bedroom Terrace Duplex / House FOR Rent
"Decent Mini Flat Upstairs 
Alagomeji Yaba Lagos
 Decent Mini Flat Upstairs / Flat Apartment FOR Rent","₦ 1,000,000/year",Alagomeji Yaba Lagos,Decent Mini Flat Upstairs / Flat Apartment FOR Rent
"Miniflat Upstairs With An Open Plan Kitchen 
Ikate Lekki Lagos
 Miniflat Upstairs With An Open Plan Kitchen / Flat Apartment FOR Rent","₦ 3,000,000/year",Ikate Lekki Lagos,Miniflat Upstairs With An Open Plan Kitchen / Flat Apartment FOR Rent
"5 Bedroom Terrace Duplex 
Platinum Way Lekki Lagos
 5 Bedroom Terrace Duplex / House FOR Rent","₦ 8,000,000/year",Platinum Way Lekki Lagos,5 Bedroom Terrace Duplex / House FOR Rent
"3 Bedroom Apartment 
Oniru Victoria Island Lagos
 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 10,000,000/year",Oniru Victoria Island Lagos,3 Bedroom Apartment / Flat Apartment FOR Rent
"Serviced 2 Bedroom Penthouse 
Lekki Right Lekki Phase 1 Lekki Lagos
 Serviced 2 Bedroom Penthouse / Flat Apartment FOR Rent","₦ 10,000,000/year",Lekki Right Lekki Phase 1 Lekki Lagos,Serviced 2 Bedroom Penthouse / Flat Apartment FOR Rent
"Furnished 4 Bedroom Semi Detached Duplex 
Osapa London Lekki Lagos
 Furnished 4 Bedroom Semi Detached Duplex / House FOR Rent","₦ 8,000,000/year",Osapa London Lekki Lagos,Furnished 4 Bedroom Semi Detached Duplex / House FOR Rent
"5 Room Office Space 
Off Ayinde Akin Made Lekki Phase 1 Lekki Lagos
 5 Room Office Space / Commercial Property FOR Rent","₦ 10,000,000/year",Off Ayinde Akin Made Lekki Phase 1 Lekki Lagos,5 Room Office Space / Commercial Property FOR Rent
"4 Bedroom Semi Detached Duplex 
Agungi Lekki Lagos
 4 Bedroom Semi Detached Duplex / House FOR Rent","₦ 7,500,000/year",Agungi Lekki Lagos,4 Bedroom Semi Detached Duplex / House FOR Rent
"Serviced 3 Bedroom Apartment With Bq 
Lekki Phase 1 Lekki Lagos
 Serviced 3 Bedroom Apartment With Bq / Flat Apartment FOR Rent","₦ 10,000,000/year",Lekki Phase 1 Lekki Lagos,Serviced 3 Bedroom Apartment With Bq / Flat Apartment FOR Rent
"Serviced 3 Bedroom Apartment 
Ikate Lekki Lagos
 Serviced 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 9,000,000/year",Ikate Lekki Lagos,Serviced 3 Bedroom Apartment / Flat Apartment FOR Rent
"3 Bedroom Apartment 
Lekki Phase 1 Lekki Lagos
 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 7,000,000/year",Lekki Phase 1 Lekki Lagos,3 Bedroom Apartment / Flat Apartment FOR Rent
"3 Bedroom Apartment 
Marshy Hills Estate Ado Ajah Lagos
 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 2,000,000/year",Marshy Hills Estate Ado Ajah Lagos,3 Bedroom Apartment / Flat Apartment FOR Rent
"3 Bedroom Terrace Duplex 
Ologolo Lekki Lagos
 3 Bedroom Terrace Duplex / House FOR Rent","₦ 7,500,000/year",Ologolo Lekki Lagos,3 Bedroom Terrace Duplex / House FOR Rent
"Newly Built Room Self Contained 
Seaside Estate Badore Ajah Lagos
 Newly Built Room Self Contained / Flat Apartment FOR Rent","₦ 750,000/year",Seaside Estate Badore Ajah Lagos,Newly Built Room Self Contained / Flat Apartment FOR Rent
"3 Bedroom Terrace Duplex 
Ikota Lekki Lagos
 3 Bedroom Terrace Duplex / House FOR Rent","₦ 3,500,000/year",Ikota Lekki Lagos,3 Bedroom Terrace Duplex / House FOR Rent
"Newly Built 5 Bedroom Detached Duplex 
Idado Lekki Lagos
 Newly Built 5 Bedroom Detached Duplex / House FOR Rent","₦ 9,000,000/year",Idado Lekki Lagos,Newly Built 5 Bedroom Detached Duplex / House FOR Rent
"Standard Mini Flat 
Owode Lamgbasa Ajah Lagos
 Standard Mini Flat / Flat Apartment FOR Rent","₦ 1,000,000/year",Owode Lamgbasa Ajah Lagos,Standard Mini Flat / Flat Apartment FOR Rent
"3 Bedroom Terrace Duplex 
Lekki Phase 1 Lekki Lagos
 3 Bedroom Terrace Duplex / House FOR Rent","₦ 11,000,000/year",Lekki Phase 1 Lekki Lagos,3 Bedroom Terrace Duplex / House FOR Rent
"Standard Three Bedroom Apartment 
Ikate Lekki Lagos
 Standard Three Bedroom Apartment / Flat Apartment FOR Rent","₦ 8,500,000/year",Ikate Lekki Lagos,Standard Three Bedroom Apartment / Flat Apartment FOR Rent
"Sharp Two Bedroom Apartment 
Seaside Estate Badore Ajah Lagos
 Sharp Two Bedroom Apartment / Flat Apartment FOR Rent","₦ 2,500,000/year",Seaside Estate Badore Ajah Lagos,Sharp Two Bedroom Apartment / Flat Apartment FOR Rent
"Mini Flat 
Badore Ajah Lagos
 Mini Flat / Flat Apartment FOR Rent","₦ 1,200,000/year",Badore Ajah Lagos,Mini Flat / Flat Apartment FOR Rent
"Furnished 3 Bedroom Massionette 
1004 Victoria Island Lagos
 Furnished 3 Bedroom Massionette / House FOR Rent","₦ 9,500,000/year",1004 Victoria Island Lagos,Furnished 3 Bedroom Massionette / House FOR Rent
"Newly Built 2 Bedroom Apartment 
Royal Palm Will Estate Badore Ajah Lagos
 Newly Built 2 Bedroom Apartment / Flat Apartment FOR Rent","₦ 2,000,000/year",Royal Palm Will Estate Badore Ajah Lagos,Newly Built 2 Bedroom Apartment / Flat Apartment FOR Rent
"3 Bedroom Apartment 
Idado Estate Lekki Lagos
 3 Bedroom Apartment / Flat Apartment FOR Rent","₦ 3,500,000/year",Idado Estate Lekki Lagos,3 Bedroom Apartment / Flat Apartment FOR Rent
"Newly Built Mini Flat 
Marshy Hills Estate Ado Ajah Lagos
 Newly Built Mini Flat / Flat Apartment FOR Rent","₦ 1,500,000/year",Marshy Hills Estate Ado Ajah Lagos,Newly Built Mini Flat / Flat Apartment FOR Rent
"Furnished 4 Bedroom Terrace Duplex 
Ologolo Lekki Lagos
 Furnished 4 Bedroom Terrace Duplex / House FOR Rent","₦ 11,000,000/year",Ologolo Lekki Lagos,Furnished 4 Bedroom Terrace Duplex / House FOR Rent
"Standard Four Bedroom Semi Detached Duplex 
Lekki Phase 1 Lekki Lagos
 Standard Four Bedroom Semi Detached Duplex / House FOR Rent","₦ 12,000,000/year",Lekki Phase 1 Lekki Lagos,Standard Four Bedroom Semi Detached Duplex / House FOR Rent
"Furnished 4 Bedroom Detached Duplex 
Ologolo Lekki Lagos
 Furnished 4 Bedroom Detached Duplex / House FOR Rent","₦ 10,000,000/year",Ologolo Lekki Lagos,Furnished 4 Bedroom Detached Duplex / House FOR Rent
"2 Bedroom Apartment 
Ikate Lekki Lagos
 2 Bedroom Apartment / Flat Apartment FOR Rent","₦ 7,500,000/year",Ikate Lekki Lagos,2 Bedroom Apartment / Flat Apartment FOR Rent
